id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn02277_c0	>	Cytosol_0	ASD46_RS10270	7,8-Diaminononanoate:carbon-dioxide cyclo-ligase_c0	6.3.3.3	-24.62		(1)  cpd00002[c0] + (1)  cpd00011[c0] + (1)  cpd00764[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (3)  cpd00067[c0] + (1)  cpd01311[c0]	(1)  ATP_c0[c0] + (1)  CO2_c0[c0] + (1)  7-8-Diaminononanoate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (3)  H+_c0[c0] + (1)  Dethiobiotin_c0[c0]	rxn02277	BIO4	R03182	Biotin metabolism	BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY0-1507|Vitamin-Biosynthesis
rxn10223_c0	=	Cytosol_0	ASD46_RS00355	isopentadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15680[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15686[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0]	rxn10223				
rxn02596_c0	>	Cytosol_0	(ASD46_RS20700 or ASD46_RS20725)	R03634_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd01133[c0] => (1)  cpd00108[c0] + (1)  cpd00382[c0]	(1)  H2O_c0[c0] + (1)  Stachyose_c0[c0] => (1)  Galactose_c0[c0] + (1)  Melitose_c0[c0]	rxn02596	GALS4	R03634	Galactose metabolism	
rxn00991_c0	=	Cytosol_0	ASD46_RS12600	(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming)_c0		0.71		(1)  cpd00292[c0] <=> (1)  cpd00022[c0] + (1)  cpd00142[c0]	(1)  HMG-CoA_c0[c0] <=> (1)  Acetyl-CoA_c0[c0] + (1)  Acetoacetate_c0[c0]	rxn00991	HMGL	R01360	Synthesis and degradation of ketone bodies|Valine, leucine and isoleucine degradation|Butanoate metabolism	Amino-Acid-Degradation|CARBOXYLATES-DEG|Degradation|Energy-Metabolism|LEU-DEG2-PWY|LEUCINE-DEG|OTHER-ENERGY|PWY66-367
rxn10260_c0	=	Cytosol_0	ASD46_RS01810	anteisoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0		-4.5		(1)  cpd00080[c0] + (1)  cpd15684[c0] <=> (1)  cpd00046[c0] + (1)  cpd15717[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-dianteisoheptadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylglycerophosphate_c0[c0]	rxn10260				
rxn03242_c0	=	Cytosol_0	(ASD46_RS04820 and ASD46_RS04820)	(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03116[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03117[c0]	(1)  NAD_c0[c0] + (1)  (S) -3-Hydroxydodecanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxododecanoyl-CoA_c0[c0]	rxn03242	HACD5	R04741	Fatty acid elongation|Fatty acid degradation	
rxn00541_c0	=	Cytosol_0	ASD46_RS14330	L-threonine acetaldehyde-lyase (glycine-forming)_c0		3.21		(1)  cpd00161[c0] <=> (1)  cpd00033[c0] + (1)  cpd00071[c0]	(1)  L-Threonine_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  Acetaldehyde_c0[c0]	rxn00541	GLY1	R00751	Glycine, serine and threonine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|GLYCINE-SYN|GLYSYN-THR-PWY|IND-AMINO-ACID-SYN|THREOCAT-PWY|THREONINE-DEG
rxn03075_c0	=	Cytosol_0	ASD46_RS11595	ATP:4-methyl-5-(2-hydroxyethyl)-thiazole 2-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd02636[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02654[c0]	(1)  ATP_c0[c0] + (1)  4-Methyl-5--2-hydroxyethyl-thiazole_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  4-Methyl-5--2-phosphoethyl-thiazole_c0[c0]	rxn03075	HETZK	R04448	Thiamine metabolism	Biosynthesis|Cofactor-Biosynthesis|Thiamin-Salvage|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn01368_c0	>	Cytosol_0	ASD46_RS06430	Cytidine aminohydrolase_c0		-5.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00367[c0] => (1)  cpd00013[c0] + (1)  cpd00249[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Cytidine_c0[c0] => (1)  NH3_c0[c0] + (1)  Uridine_c0[c0]	rxn01368	CDD1_1	R01878	Pyrimidine metabolism	Biosynthesis|Degradation|Metabolic-Clusters|NUCLEO-DEG|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-1295|PWY0-163|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-Degradation|Pyrimidine-Nucleotide-Salvage|Pyrimidine-Ribonucleosides-Degradation
rxn00629_c0	=	Cytosol_0	ASD46_RS21785	D-Mannitol:NAD+ 2-oxidoreductase_c0		2.01		(1)  cpd00003[c0] + (1)  cpd00314[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00082[c0]	(1)  NAD_c0[c0] + (1)  D-Mannitol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  D-Fructose_c0[c0]	rxn00629	MNLDH	R00868	Fructose and mannose metabolism	
rxn01480_c0	=	Cytosol_0	((ASD46_RS07415 or ASD46_RS23425 or ASD46_RS07195) or ASD46_RS04820)	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00876[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00287[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxyisobutyrate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-2-methylpropanoate_c0[c0]	rxn01480	HIBD	R02047		
rxn09199_c0	=	Cytosol_0	ASD46_RS02110	Phosphatidylserine decarboxylase (n-C14:1)_c0		-73.2		(2)  cpd00067[c0] + (1)  cpd15554[c0] <=> (1)  cpd00011[c0] + (1)  cpd15530[c0]	(2)  H+_c0[c0] + (1)  phosphatidylserine ditetradec-7-enoyl_c0[c0] <=> (1)  CO2_c0[c0] + (1)  phosphatidylethanolamine ditetradec-7-enoyl_c0[c0]	rxn09199	PSD141			
rxn05233_c0	>	Cytosol_0	(ASD46_RS06715 and ASD46_RS06720 and ASD46_RS06710)	2'-Deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase_c0				(1)  cpd00031[c0] + (1)  cpd11421[c0] => (1)  cpd00001[c0] + (1)  cpd00295[c0] + (1)  cpd11420[c0]	(1)  GDP_c0[c0] + (1)  trdrd_c0[c0] => (1)  H2O_c0[c0] + (1)  dGDP_c0[c0] + (1)  trdox_c0[c0]	rxn05233	RNDR2	R02019	Purine metabolism	
rxn09109_c0	=	Cytosol_0	ASD46_RS01810	Phosphatidylglycerol synthase (n-C14:0)_c0		-16.7		(1)  cpd00080[c0] + (1)  cpd15423[c0] <=> (1)  cpd00046[c0] + (1)  cpd15543[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-ditetradecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Phosphatidylglycerophosphate ditetradecanoyl_c0[c0]	rxn09109	PGSA140			
rxn00141_c0	=	Cytosol_0	ASD46_RS16550	S-Adenosyl-L-homocysteine hydrolase_c0		5.67		(1)  cpd00001[c0] + (1)  cpd00019[c0] <=> (1)  cpd00135[c0] + (1)  cpd00182[c0]	(1)  H2O_c0[c0] + (1)  S-Adenosyl-homocysteine_c0[c0] <=> (1)  Homocysteine_c0[c0] + (1)  Adenosine_c0[c0]	rxn00141	AHC	R00192	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CYSTEINE-SYN|Degradation|IND-AMINO-ACID-SYN|METHIONINE-DEG|METHIONINE-DEG1-PWY|METHIONINE-SYN|S-adenosyl-L-methionine-cycle
rxn05375_c0	>	Cytosol_0	((ASD46_RS23115 or ASD46_RS01935 or ASD46_RS19090) and ASD46_RS01565)	10-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11511[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11512[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  10-methyl-dodecanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  12-methyl-3-oxo-tetra-decanoyl-ACP_c0[c0]	rxn05375				
rxn01200_c0	=	Cytosol_0	(ASD46_RS14075 or ASD46_RS25555 or ASD46_RS25550)	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0		-2.08		(1)  cpd00102[c0] + (1)  cpd00238[c0] <=> (1)  cpd00101[c0] + (1)  cpd00198[c0]	(1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  Sedoheptulose7-phosphate_c0[c0] <=> (1)  ribose-5-phosphate_c0[c0] + (1)  D-Xylulose5-phosphate_c0[c0]	rxn01200		R01641	Pentose phosphate pathway|Carbon fixation in photosynthetic organisms	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|P21-PWY|PENTOSE-P-PWY|PHOTOALL-PWY|Pentose-Phosphate-Cycle|Photosynthesis|Sugars-And-Polysaccharides|Xylose-Degradation
rxn08558_c0	>	Cytosol_0	(ASD46_RS13035 or ASD46_RS14795)	anaerobic glycerol-3-phosphate dehydrogenase_c0		-16.55		(1)  cpd00080[c0] + (1)  cpd15352[c0] => (1)  cpd00095[c0] + (1)  cpd15353[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  2-Demethylmenaquinone 8_c0[c0] => (1)  Glycerone-phosphate_c0[c0] + (1)  2-Demethylmenaquinol 8_c0[c0]	rxn08558	G3PD7			Energy-Metabolism|OTHER-ENERGY
rxn01241_c0	=	Cytosol_0	(ASD46_RS15395 or ASD46_RS00255)	Dihydrolipoamide:NAD+ oxidoreductase_c0		1.55		(1)  cpd00003[c0] + (1)  cpd00449[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00213[c0]	(1)  NAD_c0[c0] + (1)  Dihydrolipoamide_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Lipoamide_c0[c0]	rxn01241	PDHc	R01698		
rxn00288_c0	<	Cytosol_0	(ASD46_RS15460 or ASD46_RS15455 or (ASD46_RS15445 and Unknown and ASD46_RS15450))	Succinate:(acceptor) oxidoreductase_c0		5.68		(1)  cpd00015[c0] + (1)  cpd00036[c0] + (1)  cpd00067[c0] <= (1)  cpd00106[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  Succinate_c0[c0] + (1)  H+_c0[c0] <= (1)  Fumarate_c0[c0] + (1)  FADH2_c0[c0]	rxn00288	FRD	R00408	Butanoate metabolism|Carbon fixation pathways in prokaryotes	
rxn02185_c0	=	Cytosol_0	(ASD46_RS18220 and ASD46_RS18215)	2-Acetolactate pyruvate-lyase (carboxylating)_c0		3.66		(1)  cpd00056[c0] + (1)  cpd00668[c0] <=> (1)  cpd00020[c0] + (1)  cpd03049[c0]	(1)  TPP_c0[c0] + (1)  ALCTT_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  2-Hydroxyethyl-ThPP_c0[c0]	rxn02185		R03050	Butanoate metabolism	
rxn00763_c0	=	Cytosol_0	(ASD46_RS09595 or ASD46_RS17680 or ASD46_RS18300 or ASD46_RS19085 or ASD46_RS17730 or ASD46_RS04225 or ASD46_RS18940)	Glycerol:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00100[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00448[c0]	(1)  NAD_c0[c0] + (1)  Glycerol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  D-Glyceraldehyde_c0[c0]	rxn00763	ALCD19	R01036	Glycerolipid metabolism	Biosynthesis|Cell-Structure-Biosynthesis
rxn08550_c0	>	Cytosol_0	(ASD46_RS00715 and ASD46_RS01570)	glycerol-3-phosphate acyltransferase (C16:1)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15239[c0] => (1)  cpd11493[c0] + (1)  cpd15326[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Hexadecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08550	G3PAT161			
rxn05176_c0	>	Cytosol_0	((ASD46_RS03280 or ASD46_RS12710) or (ASD46_RS12695 or ASD46_RS22555 or ASD46_RS03265))	thiosulfate transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00268[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00268[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  H2S2O3_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  H2S2O3_c0[c0]	rxn05176	TSULabc			
rxn08811_c0	=	Cytosol_0	(ASD46_RS17790 or ASD46_RS14740)	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm)_c0		-403.51		(1)  cpd00001[c0] + (1)  cpd15319[c0] <=> (1)  cpd00067[c0] + (1)  cpd02090[c0] + (1)  cpd03847[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoglycerol tetradecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] + (1)  Myristic acid_c0[c0]	rxn08811	LPLIPAL1G140pp			
rxn02473_c0	>	Cytosol_0	ASD46_RS16625	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase_c0		-10.63		(1)  cpd02843[c0] => (1)  cpd00001[c0] + (1)  cpd00930[c0]	(1)  D-erythro-imidazol-glycerol-phosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  imidazole acetol-phosphate_c0[c0]	rxn02473	IGPDH	R03457	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn01275_c0	=	Cytosol_0	(ASD46_RS10095 or ASD46_RS06115)	ATP:D-Gluconate 6-phosphotransferase_c0	2.7.1.12	-14.03		(1)  cpd00002[c0] + (1)  cpd00222[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00284[c0]	(1)  ATP_c0[c0] + (1)  GLCN_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  6-Phospho-D-gluconate_c0[c0]	rxn01275	GNK	R01737	Pentose phosphate pathway	Biosynthesis|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Degradation|GLUCONSUPER-PWY|IDNCAT-PWY|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sorbitol-Biosynthesis|Sugar-Alcohols-Biosynthesis|Sugar-Derivatives
rxn10174_c0	>	Cytosol_0	(ASD46_RS11565 or (ASD46_RS11850 or ASD46_RS24480 or ASD46_RS11570) or (ASD46_RS21900 or ASD46_RS22120 or ASD46_RS11555 or ASD46_RS15245 or ASD46_RS23480 or ASD46_RS11855 or ASD46_RS24475) or (ASD46_RS11840 or ASD46_RS12960 or ASD46_RS11560))	maltohexaose transport via ABC system (periplasm)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd01329[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd01329[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Maltohexaose_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Maltohexaose_c0[c0]	rxn10174	MALTHXabc			
rxn08656_c0	>	Cytosol_0	(ASD46_RS04030 and ASD46_RS04035 and ASD46_RS04025)	Glycolate oxidase_c0		154.69		(1)  cpd00139[c0] + (1)  cpd15500[c0] => (1)  cpd00040[c0] + (1)  cpd15499[c0]	(1)  Glycolate_c0[c0] + (1)  Menaquinone 8_c0[c0] => (1)  Glyoxalate_c0[c0] + (1)  Menaquinol 8_c0[c0]	rxn08656	GLYCTO3			
rxn10315_c0	=	Cytosol_0	ASD46_RS22765	isohexadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0		-40.8		(24)  cpd00037[c0] + (1)  cpd15754[c0] <=> (24)  cpd00014[c0] + (1)  cpd15772[c0]	(24)  UDP-N-acetylglucosamine_c0[c0] + (1)  Isohexadecanoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Isohexadecanoyllipoteichoic acid (n=24) , linked, N-acetyl-D-glucosamine_c0[c0]	rxn10315				
rxn01434_c0	=	Cytosol_0	ASD46_RS15575	L-Citrulline:L-aspartate ligase (AMP-forming)_c0		-19.18		(1)  cpd00002[c0] + (1)  cpd00041[c0] + (1)  cpd00274[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd02152[c0]	(1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] + (1)  Citrulline_c0[c0] <=> (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  L-Argininosuccinate_c0[c0]	rxn01434		R01954	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-DEG|ARGININE-SYN|ARGININE-SYN4-PWY|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Citrulline-Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Metabolic-Regulators|NITROGEN-DEG|Nitric-Oxide-Biosynthesis|Noncarbon-Nutrients|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn00912_c0	=	Cytosol_0	ASD46_RS12615	5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase_c0		-1.47		(1)  cpd00001[c0] + (1)  cpd00123[c0] + (1)  cpd00125[c0] <=> (1)  cpd00087[c0] + (1)  cpd00712[c0]	(1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] <=> (1)  Tetrahydrofolate_c0[c0] + (1)  2-Dehydropantoate_c0[c0]	rxn00912	ECM31	R01226	Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn05644_c0	>	Cytosol_0	((ASD46_RS18615 or ASD46_RS06945 or ASD46_RS14710 or ASD46_RS23640 or ASD46_RS08155 or ASD46_RS23715 or ASD46_RS25535) and (ASD46_RS08145 or ASD46_RS23720 or ASD46_RS23650 or ASD46_RS18610 or ASD46_RS16325 or ASD46_RS23645 or ASD46_RS25545 or ASD46_RS06935 or ASD46_RS14705 or ASD46_RS08150 or ASD46_RS12020 or ASD46_RS18605 or ASD46_RS23540 or ASD46_RS06940) and Unknown and (ASD46_RS08160 or ASD46_RS12030 or ASD46_RS25540))	D-ribose transport out via ABC system_c0	TC-3.A.1.2	-6.817		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00105[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00105[e0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  D-Ribose_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  D-Ribose_e0[e0]	rxn05644				
rxn12147_c0	>	Cytosol_0	ASD46_RS21505	3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)_c0		-9.44		(1)  cpd00001[c0] + (1)  cpd02631[c0] => (1)  cpd00067[c0] + (1)  cpd16540[c0]	(1)  H2O_c0[c0] + (1)  DKDI_c0[c0] => (1)  H+_c0[c0] + (1)  5-Deoxy glucuronic acid_c0[c0]	rxn12147	R08504	R08603	Inositol phosphate metabolism	
rxn08819_c0	>	Cytosol_0	(ASD46_RS17790 or ASD46_RS14740)	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15362[c0] => (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15298[c0]	(1)  H2O_c0[c0] + (1)  2-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] => (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  tetradecenoate_c0[c0]	rxn08819	LPLIPAL2A141			
rxn02345_c0	=	Cytosol_0	ASD46_RS04820	(S)-3-Hydroxybutanoyl-CoA 3-epimerase_c0		0.0		(1)  cpd00842[c0] <=> (1)  cpd02234[c0]	(1)  (S) -3-Hydroxybutyryl-CoA_c0[c0] <=> (1)  (R) -3-Hydroxybutanoyl-CoA_c0[c0]	rxn02345		R03276	Fatty acid degradation|Butanoate metabolism	
rxn03512_c0	=	Cytosol_0	ASD46_RS16245	Precorrin 8X 11,12-methylmutase_c0				(3)  cpd00067[c0] + (1)  cpd03835[c0] <=> (1)  cpd03832[c0]	(3)  H+_c0[c0] + (1)  Precorrin 8_c0[c0] <=> (1)  Hydrogenobyrinate_c0[c0]	rxn03512	PC8XM	R05177	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn01291_c0	=	Cytosol_0	ASD46_RS08780	L-Arabitol:NADP+ 1-oxidoreductase_c0		4.7		(1)  cpd00006[c0] + (1)  cpd00417[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00224[c0]	(1)  NADP_c0[c0] + (1)  L-Lyxitol_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  L-Arabinose_c0[c0]	rxn01291	ARABR	R01759	Pentose and glucuronate interconversions	
rxn00122_c0	>	Cytosol_0	(ASD46_RS03930 and ASD46_RS03930)	ATP:FMN adenylyltransferase_c0	2.7.7.2	1.07		(1)  cpd00002[c0] + (1)  cpd00050[c0] => (1)  cpd00012[c0] + (1)  cpd00015[c0]	(1)  ATP_c0[c0] + (1)  FMN_c0[c0] => (1)  PPi_c0[c0] + (1)  FAD_c0[c0]	rxn00122	FAD1	R00161	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|PWY66-366|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn03188_c0	>	Cytosol_0	(ASD46_RS25105 or ASD46_RS08750)	3-Ureidoisobutyrate amidohydrolase_c0		2.73		(1)  cpd00001[c0] + (2)  cpd00067[c0] + (1)  cpd03034[c0] => (1)  cpd00011[c0] + (1)  cpd00013[c0] + (1)  cpd03063[c0]	(1)  H2O_c0[c0] + (2)  H+_c0[c0] + (1)  3-Ureidoisobutyrate_c0[c0] => (1)  CO2_c0[c0] + (1)  NH3_c0[c0] + (1)  3-Aminoisobutanoate_c0[c0]	rxn03188		R04666	Pyrimidine metabolism	
rxn06076_c0	<	Cytosol_0	(ASD46_RS06715 and ASD46_RS06710 and ASD46_RS06720)	2'-Deoxycytidine diphosphate:oxidized-thioredoxin 2'-oxidoreductase_c0				(1)  cpd00001[c0] + (1)  cpd00533[c0] + (1)  cpd11420[c0] <= (1)  cpd00096[c0] + (1)  cpd11421[c0]	(1)  H2O_c0[c0] + (1)  dCDP_c0[c0] + (1)  trdox_c0[c0] <= (1)  CDP_c0[c0] + (1)  trdrd_c0[c0]	rxn06076	RNDR3	R02024	Pyrimidine metabolism	
rxn10212_c0	>	Cytosol_0	(ASD46_RS13185 or ASD46_RS05355)	myristoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00067[c0] + (1)  cpd01695[c0] + (1)  cpd15331[c0] => (1)  cpd00010[c0] + (1)  cpd15522[c0]	(1)  H+_c0[c0] + (1)  Myristoyl-CoA_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10212				
rxn01011_c0	=	Cytosol_0	ASD46_RS06685	D-Glycerate:NAD+ 2-oxidoreductase_c0		6.22		(1)  cpd00003[c0] + (1)  cpd00223[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00145[c0]	(1)  NAD_c0[c0] + (1)  Glycerate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Hydroxypyruvate_c0[c0]	rxn01011	HPYRRx	R01388	Glycine, serine and threonine metabolism|Glyoxylate and dicarboxylate metabolism|Methane metabolism	C1-COMPOUNDS|Degradation|Energy-Metabolism|Formaldehyde-Assimilation|Photosynthesis
