id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn04658_c0	>	Cytosol_0	(WP_003514078.1 or ASD46_RS24560)	RXN-5183.c_c0		9.89		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd09350[c0] => (1)  cpd00006[c0] + (1)  cpd00009[c0] + (1)  cpd09351[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  N2-Acetyl-L-aminoadipyl-delta-phosphate_c0[c0] => (1)  NADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  N2-Acetyl-L-aminoadipate semialdehyde_c0[c0]	rxn04658		R06843		Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN
rxn02596_c0	>	Cytosol_0	(WP_025592822.1 or ASD46_RS02690)	R03634_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd01133[c0] => (1)  cpd00108[c0] + (1)  cpd00382[c0]	(1)  H2O_c0[c0] + (1)  Stachyose_c0[c0] => (1)  Galactose_c0[c0] + (1)  Melitose_c0[c0]	rxn02596	GALS4	R03634	Galactose metabolism	
rxn00991_c0	=	Cytosol_0	(ASD46_RS12600 or WP_003511186.1)	(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming)_c0		0.71		(1)  cpd00292[c0] <=> (1)  cpd00022[c0] + (1)  cpd00142[c0]	(1)  HMG-CoA_c0[c0] <=> (1)  Acetyl-CoA_c0[c0] + (1)  Acetoacetate_c0[c0]	rxn00991	HMGL	R01360	Synthesis and degradation of ketone bodies|Valine, leucine and isoleucine degradation|Butanoate metabolism	Amino-Acid-Degradation|CARBOXYLATES-DEG|Degradation|Energy-Metabolism|LEU-DEG2-PWY|LEUCINE-DEG|OTHER-ENERGY|PWY66-367
rxn10260_c0	=	Cytosol_0	(ASD46_RS01810 or WP_003512433.1)	anteisoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0		-4.5		(1)  cpd00080[c0] + (1)  cpd15684[c0] <=> (1)  cpd00046[c0] + (1)  cpd15717[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-dianteisoheptadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylglycerophosphate_c0[c0]	rxn10260				
rxn03915_c0	=	Cytosol_0	(ASD46_RS24560 or WP_003514078.1)	2-formylbenzoate:NAD+ oxidoreductase_c0	1.2.1.78	-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd01956[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd01129[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  o-Formylbenzoic acid_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  Phthalate_c0[c0]	rxn03915		R05643	Polycyclic aromatic hydrocarbon degradation	
rxn03242_c0	=	Cytosol_0	((Unknown and (ASD46_RS04820 or WP_035197760.1)) or (ASD46_RS04820 or WP_035197760.1))	(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03116[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03117[c0]	(1)  NAD_c0[c0] + (1)  (S) -3-Hydroxydodecanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxododecanoyl-CoA_c0[c0]	rxn03242	HACD5	R04741	Fatty acid elongation|Fatty acid degradation	
rxn03075_c0	=	Cytosol_0	(WP_060642284.1 or ASD46_RS11595)	ATP:4-methyl-5-(2-hydroxyethyl)-thiazole 2-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd02636[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02654[c0]	(1)  ATP_c0[c0] + (1)  4-Methyl-5--2-hydroxyethyl-thiazole_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  4-Methyl-5--2-phosphoethyl-thiazole_c0[c0]	rxn03075	HETZK	R04448	Thiamine metabolism	Biosynthesis|Cofactor-Biosynthesis|Thiamin-Salvage|Thiamine-Biosynthesis|Vitamin-Biosynthesis
rxn01368_c0	>	Cytosol_0	(WP_060641876.1 or ASD46_RS06430)	Cytidine aminohydrolase_c0		-5.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00367[c0] => (1)  cpd00013[c0] + (1)  cpd00249[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Cytidine_c0[c0] => (1)  NH3_c0[c0] + (1)  Uridine_c0[c0]	rxn01368	CDD1_1	R01878	Pyrimidine metabolism	Biosynthesis|Degradation|Metabolic-Clusters|NUCLEO-DEG|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-1295|PWY0-163|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-Degradation|Pyrimidine-Nucleotide-Salvage|Pyrimidine-Ribonucleosides-Degradation
rxn00629_c0	=	Cytosol_0	(ASD46_RS21785 or WP_003516168.1)	D-Mannitol:NAD+ 2-oxidoreductase_c0		2.01		(1)  cpd00003[c0] + (1)  cpd00314[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00082[c0]	(1)  NAD_c0[c0] + (1)  D-Mannitol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  D-Fructose_c0[c0]	rxn00629	MNLDH	R00868	Fructose and mannose metabolism	
rxn00134_c0	=	Cytosol_0	(WP_025594720.1 or ASD46_RS16425)	ATP:adenosine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00182[c0] <=> (1)  cpd00008[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  Adenosine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0]	rxn00134	ADNK1	R00185	Purine metabolism	Adenine-Adenosine-Salvage|Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotides-Salvage
rxn01480_c0	=	Cytosol_0	((WP_013762195.1 or WP_025595203.1 or ASD46_RS23425 or ASD46_RS07415) or (WP_035197760.1 or ASD46_RS04820) or (WP_013762195.1 or ASD46_RS07415 or WP_025595203.1 or ASD46_RS23425))	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00876[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00287[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxyisobutyrate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-2-methylpropanoate_c0[c0]	rxn01480	HIBD	R02047		
rxn09199_c0	=	Cytosol_0	(WP_003512305.1 or ASD46_RS02110)	Phosphatidylserine decarboxylase (n-C14:1)_c0		-73.2		(2)  cpd00067[c0] + (1)  cpd15554[c0] <=> (1)  cpd00011[c0] + (1)  cpd15530[c0]	(2)  H+_c0[c0] + (1)  phosphatidylserine ditetradec-7-enoyl_c0[c0] <=> (1)  CO2_c0[c0] + (1)  phosphatidylethanolamine ditetradec-7-enoyl_c0[c0]	rxn09199	PSD141			
rxn01248_c0	=	Cytosol_0	(ASD46_RS16315 or WP_060642852.1 or WP_025594700.1 or ASD46_RS23680)	Pyridoxal:NAD+ 4-oxidoreductase_c0	1.1.1.107	8.2		(1)  cpd00003[c0] + (1)  cpd00215[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00715[c0]	(1)  NAD_c0[c0] + (1)  Pyridoxal_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  4-Pyridoxolactone_c0[c0]	rxn01248		R01707	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis
rxn11768_c0	=	Cytosol_0	(ASD46_RS14640 or WP_003511533.1 or WP_003515165.1 or ASD46_RS04235)	6-thioinosine 5'-monophosphate:NAD+ oxidoreductase_c0				(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd02832[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd16422[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  6-Thioinosine 5'-monophosphate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  6-Thioxanthine 5'-monophosphate_c0[c0]	rxn11768		R08240	Drug metabolism - other enzymes	
rxn09109_c0	=	Cytosol_0	(ASD46_RS01810 or WP_003512433.1)	Phosphatidylglycerol synthase (n-C14:0)_c0		-16.7		(1)  cpd00080[c0] + (1)  cpd15423[c0] <=> (1)  cpd00046[c0] + (1)  cpd15543[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-ditetradecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Phosphatidylglycerophosphate ditetradecanoyl_c0[c0]	rxn09109	PGSA140			
rxn00141_c0	=	Cytosol_0	((WP_003516323.1 or ASD46_RS16550) or (ASD46_RS08245 or WP_038495882.1 or ASD46_RS23935 or WP_003517050.1))	S-Adenosyl-L-homocysteine hydrolase_c0		5.67		(1)  cpd00001[c0] + (1)  cpd00019[c0] <=> (1)  cpd00135[c0] + (1)  cpd00182[c0]	(1)  H2O_c0[c0] + (1)  S-Adenosyl-homocysteine_c0[c0] <=> (1)  Homocysteine_c0[c0] + (1)  Adenosine_c0[c0]	rxn00141	AHC	R00192	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CYSTEINE-SYN|Degradation|IND-AMINO-ACID-SYN|METHIONINE-DEG|METHIONINE-DEG1-PWY|METHIONINE-SYN|S-adenosyl-L-methionine-cycle
rxn07056_c0	=	Cytosol_0	((ASD46_RS12200 or WP_060642318.1) or (ASD46_RS21170 or WP_060642636.1) or (WP_003513682.1 or ASD46_RS16815))	R06134_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd11636[c0] <=> (1)  cpd00013[c0] + (1)  cpd00049[c0]	(1)  H2O_c0[c0] + (1)  Amide_c0[c0] <=> (1)  NH3_c0[c0] + (1)  Carboxylic acid_c0[c0]	rxn07056		R06134		
rxn14294_c0	=	Cytosol_0	(ASD46_RS03605 or WP_003511758.1)	(2E,6E)-farnesyl-diphosphate lyase [(3E,6E)-alpha-farnesene-forming]_c0		-13.17		(1)  cpd00350[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd06559[c0]	(1)  Farnesyldiphosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  alpha-Farnesene_c0[c0]	rxn14294		R08696	Sesquiterpenoid and triterpenoid biosynthesis	Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn01200_c0	=	Cytosol_0	(WP_003511408.1 or WP_003517086.1 or ASD46_RS25550 or WP_060642967.1 or ASD46_RS25555 or ASD46_RS14075)	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0		-2.08		(1)  cpd00102[c0] + (1)  cpd00238[c0] <=> (1)  cpd00101[c0] + (1)  cpd00198[c0]	(1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  Sedoheptulose7-phosphate_c0[c0] <=> (1)  ribose-5-phosphate_c0[c0] + (1)  D-Xylulose5-phosphate_c0[c0]	rxn01200		R01641	Pentose phosphate pathway|Carbon fixation in photosynthetic organisms	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|P21-PWY|PENTOSE-P-PWY|PHOTOALL-PWY|Pentose-Phosphate-Cycle|Photosynthesis|Sugars-And-Polysaccharides|Xylose-Degradation
rxn00186_c0	>	Cytosol_0	(ASD46_RS00980 or WP_003512629.1)	5-oxo-L-proline amidohydrolase (ATP-hydrolysing)_c0	3.5.2.9	-4.14		(2)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd01293[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0]	(2)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  5-Oxoproline_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0]	rxn00186	OPAH	R00251	Glutathione metabolism	Biosynthesis|Cofactor-Biosynthesis|Reductants
rxn00130_c0	=	Cytosol_0	(WP_060642365.1 or ASD46_RS12740)	AMP aminohydrolase_c0		-8.48		(1)  cpd00001[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] <=> (1)  cpd00013[c0] + (1)  cpd00114[c0]	(1)  H2O_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] <=> (1)  NH3_c0[c0] + (1)  IMP_c0[c0]	rxn00130	AMD1_1	R00181	Purine metabolism	AROMATIC-COMPOUNDS-DEGRADATION|Adenosine-Nucleotides-Degradation|Degradation|NUCLEO-DEG|P165-PWY|Purine-Degradation|Urate-Degradation
rxn11720_c0	=	Cytosol_0	(ASD46_RS00045 or WP_025593396.1)	R08185_c0		-5.76		(1)  cpd00001[c0] + (1)  cpd15297[c0] <=> (1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd05235[c0]	(1)  H2O_c0[c0] + (1)  Lignoceroyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  tetracosanoate_c0[c0]	rxn11720		R08185	Biosynthesis of unsaturated fatty acids	
rxn00859_c0	=	Cytosol_0	(ASD46_RS04650 or WP_025592454.1)	L-Histidinol:NAD+ oxidoreductase_c0		-4.58		(1)  cpd00001[c0] + (2)  cpd00003[c0] + (1)  cpd00641[c0] <=> (2)  cpd00004[c0] + (3)  cpd00067[c0] + (1)  cpd00119[c0]	(1)  H2O_c0[c0] + (2)  NAD_c0[c0] + (1)  L-Histidinol_c0[c0] <=> (2)  NADH_c0[c0] + (3)  H+_c0[c0] + (1)  L-Histidine_c0[c0]	rxn00859	HIS4_3	R01158		
rxn04744_c0	=	Cytosol_0	(ASD46_RS24560 or WP_003514078.1)	R06935_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd09811[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd09812[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  4-Hydroxymethylsalicylaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  4-Hydroxymethylsalicylate_c0[c0]	rxn04744		R06935	Naphthalene degradation	
rxn00288_c0	<	Cytosol_0	((WP_013636888.1 or ASD46_RS15450) and Unknown and Unknown)	Succinate:(acceptor) oxidoreductase_c0		5.68		(1)  cpd00015[c0] + (1)  cpd00036[c0] + (1)  cpd00067[c0] <= (1)  cpd00106[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  Succinate_c0[c0] + (1)  H+_c0[c0] <= (1)  Fumarate_c0[c0] + (1)  FADH2_c0[c0]	rxn00288	FRD	R00408	Butanoate metabolism|Carbon fixation pathways in prokaryotes	
rxn02185_c0	=	Cytosol_0	(Unknown and (WP_025593996.1 or ASD46_RS18220))	2-Acetolactate pyruvate-lyase (carboxylating)_c0		3.66		(1)  cpd00056[c0] + (1)  cpd00668[c0] <=> (1)  cpd00020[c0] + (1)  cpd03049[c0]	(1)  TPP_c0[c0] + (1)  ALCTT_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  2-Hydroxyethyl-ThPP_c0[c0]	rxn02185		R03050	Butanoate metabolism	
rxn00763_c0	=	Cytosol_0	(WP_060642118.1 or WP_060642543.1 or WP_025592187.1 or WP_003513312.1 or ASD46_RS17680 or ASD46_RS14495 or WP_060642486.1 or WP_013637530.1 or ASD46_RS08230 or ASD46_RS05790 or ASD46_RS18940 or ASD46_RS17730 or WP_003515339.1 or WP_025595348.1 or ASD46_RS09595 or ASD46_RS14595)	Glycerol:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00100[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00448[c0]	(1)  NAD_c0[c0] + (1)  Glycerol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  D-Glyceraldehyde_c0[c0]	rxn00763	ALCD19	R01036	Glycerolipid metabolism	Biosynthesis|Cell-Structure-Biosynthesis
rxn08550_c0	>	Cytosol_0	(ASD46_RS00715 or WP_003512722.1)	glycerol-3-phosphate acyltransferase (C16:1)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15239[c0] => (1)  cpd11493[c0] + (1)  cpd15326[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Hexadecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08550	G3PAT161			
rxn00819_c0	=	Cytosol_0	(WP_025592822.1 or ASD46_RS02690)	Galactosylglycerol galactohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd03197[c0] <=> (1)  cpd00100[c0] + (1)  cpd00108[c0]	(1)  H2O_c0[c0] + (1)  Galactosylglycerol_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Galactose_c0[c0]	rxn00819	GGLGH	R01104	Galactose metabolism	
rxn08811_c0	=	Cytosol_0	(WP_003517168.1 or WP_035198973.1 or ASD46_RS25940 or ASD46_RS22825 or ASD46_RS17790 or WP_003511570.1 or WP_013761271.1 or ASD46_RS14740)	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm)_c0		-403.51		(1)  cpd00001[c0] + (1)  cpd15319[c0] <=> (1)  cpd00067[c0] + (1)  cpd02090[c0] + (1)  cpd03847[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoglycerol tetradecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] + (1)  Myristic acid_c0[c0]	rxn08811	LPLIPAL1G140pp			
rxn02473_c0	>	Cytosol_0	(WP_003516285.1 or ASD46_RS16625)	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase_c0		-10.63		(1)  cpd02843[c0] => (1)  cpd00001[c0] + (1)  cpd00930[c0]	(1)  D-erythro-imidazol-glycerol-phosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  imidazole acetol-phosphate_c0[c0]	rxn02473	IGPDH	R03457	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn01275_c0	=	Cytosol_0	((WP_003514519.1 or ASD46_RS06115) or (ASD46_RS06115 or WP_003514519.1))	ATP:D-Gluconate 6-phosphotransferase_c0	2.7.1.12	-14.03		(1)  cpd00002[c0] + (1)  cpd00222[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00284[c0]	(1)  ATP_c0[c0] + (1)  GLCN_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  6-Phospho-D-gluconate_c0[c0]	rxn01275	GNK	R01737	Pentose phosphate pathway	Biosynthesis|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Degradation|GLUCONSUPER-PWY|IDNCAT-PWY|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sorbitol-Biosynthesis|Sugar-Alcohols-Biosynthesis|Sugar-Derivatives
rxn06060_c0	=	Cytosol_0	(ASD46_RS09430 or WP_025593877.1 or ASD46_RS06565 or WP_003514328.1 or WP_025594222.1 or ASD46_RS16885 or WP_025593882.1 or ASD46_RS09410)	Thiosulfate:thiol sulfurtransferase_c0		-12.46		(2)  cpd00042[c0] + (1)  cpd00268[c0] <=> (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd00111[c0] + (1)  cpd00239[c0]	(2)  GSH_c0[c0] + (1)  H2S2O3_c0[c0] <=> (1)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (1)  Oxidized glutathione_c0[c0] + (1)  H2S_c0[c0]	rxn06060		R01875	Glutathione metabolism	
rxn06690_c0	=	Cytosol_0	(ASD46_RS00320 or WP_035198207.1)	UDPgalactose:D-galactosyl-1,4-beta-D-glucosyl-R beta-1,3-galactosyltransferase_c0	2.4.1.179	-1.7		(1)  cpd00043[c0] + (1)  cpd12499[c0] <=> (1)  cpd00014[c0] + (1)  cpd02902[c0]	(1)  UDP-galactose_c0[c0] + (1)  D-Galactosyl-1,4-beta-D-glucosyl-R_c0[c0] <=> (1)  UDP_c0[c0] + (1)  D-Galactosyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosyl-R_c0[c0]	rxn06690		R04431		
rxn00280_c0	=	Cytosol_0	(ASD46_RS17805 or WP_013636527.1)	2,2'-iminodipropanoate:NAD+ oxidoreductase (L-alanine-forming)_c0	1.5.1.17	9.21		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd02051[c0] <=> (1)  cpd00004[c0] + (1)  cpd00020[c0] + (1)  cpd00035[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Alanopine_c0[c0] <=> (1)  NADH_c0[c0] + (1)  Pyruvate_c0[c0] + (1)  L-Alanine_c0[c0] + (1)  H+_c0[c0]	rxn00280		R00398		
rxn01434_c0	=	Cytosol_0	(ASD46_RS15575 or WP_003516677.1)	L-Citrulline:L-aspartate ligase (AMP-forming)_c0		-19.18		(1)  cpd00002[c0] + (1)  cpd00041[c0] + (1)  cpd00274[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd02152[c0]	(1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] + (1)  Citrulline_c0[c0] <=> (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  L-Argininosuccinate_c0[c0]	rxn01434		R01954	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-DEG|ARGININE-SYN|ARGININE-SYN4-PWY|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Citrulline-Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Metabolic-Regulators|NITROGEN-DEG|Nitric-Oxide-Biosynthesis|Noncarbon-Nutrients|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn00912_c0	=	Cytosol_0	(ASD46_RS12615 or WP_060642357.1)	5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase_c0		-1.47		(1)  cpd00001[c0] + (1)  cpd00123[c0] + (1)  cpd00125[c0] <=> (1)  cpd00087[c0] + (1)  cpd00712[c0]	(1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] <=> (1)  Tetrahydrofolate_c0[c0] + (1)  2-Dehydropantoate_c0[c0]	rxn00912	ECM31	R01226	Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn08819_c0	>	Cytosol_0	(WP_003511570.1 or ASD46_RS14740 or WP_013761271.1 or ASD46_RS17790 or ASD46_RS22825 or WP_003517168.1 or WP_035198973.1 or ASD46_RS25940)	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15362[c0] => (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15298[c0]	(1)  H2O_c0[c0] + (1)  2-tetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] => (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  tetradecenoate_c0[c0]	rxn08819	LPLIPAL2A141			
rxn03849_c0	=	Cytosol_0	(WP_060642558.1 or WP_003514812.1 or ASD46_RS05300 or ASD46_RS18905)	biuret amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd03963[c0] <=> (1)  cpd00013[c0] + (1)  cpd00742[c0]	(1)  H2O_c0[c0] + (1)  Biuret_c0[c0] <=> (1)  NH3_c0[c0] + (1)  Allophanate_c0[c0]	rxn03849		R05563	Atrazine degradation	AROMATIC-COMPOUNDS-DEGRADATION|Atrazine-Degradation|Degradation|s-Triazine-Degradation
rxn01083_c0	=	Cytosol_0	(ASD46_RS00315 or WP_003496202.1)	L-Asparagine:hydroxylamine gamma-aspartyltransferase_c0	2.3.2.7	-3.58		(1)  cpd00067[c0] + (1)  cpd00132[c0] + (1)  cpd00165[c0] <=> (1)  cpd00013[c0] + (1)  cpd02003[c0]	(1)  H+_c0[c0] + (1)  L-Asparagine_c0[c0] + (1)  Hydroxylamine_c0[c0] <=> (1)  NH3_c0[c0] + (1)  L-Aspartylhydroxamate_c0[c0]	rxn01083		R01485		
rxn09979_c0	=	Cytosol_0	(ASD46_RS21645 or WP_025595048.1)	beta-glucosidase_c0		0.13699999999999998		(1)  cpd00001[c0] + (1)  cpd15585[c0] <=> (1)  cpd00027[c0] + (1)  cpd00116[c0]	(1)  H2O_c0[c0] + (1)  beta-Methylglucoside_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Methanol_c0[c0]	rxn09979				
rxn10212_c0	>	Cytosol_0	(ASD46_RS05355 or ASD46_RS13185 or WP_019564424.1 or WP_019564870.1)	myristoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00067[c0] + (1)  cpd01695[c0] + (1)  cpd15331[c0] => (1)  cpd00010[c0] + (1)  cpd15522[c0]	(1)  H+_c0[c0] + (1)  Myristoyl-CoA_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10212				
rxn01011_c0	=	Cytosol_0	((WP_060642277.1 or ASD46_RS11290) or (WP_060642277.1 or ASD46_RS11290))	D-Glycerate:NAD+ 2-oxidoreductase_c0		6.22		(1)  cpd00003[c0] + (1)  cpd00223[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00145[c0]	(1)  NAD_c0[c0] + (1)  Glycerate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Hydroxypyruvate_c0[c0]	rxn01011	HPYRRx	R01388	Glycine, serine and threonine metabolism|Glyoxylate and dicarboxylate metabolism|Methane metabolism	C1-COMPOUNDS|Degradation|Energy-Metabolism|Formaldehyde-Assimilation|Photosynthesis
